job_id,position,study_id,status,participant,iteration,level,title,Module,Sound1,Sound2,timestamp,aborted_trial,trial_correct,Position_Target,participant_name,response_to_first,time_rewardfortouch,response_time_delay_1,response_time_delay_2
1308,24,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Coo_12.wav,Avg16.wav,2023-08-31 13:57:19,0,1,2,RACAILLE,0,8000312,1000,135
1347,63,13,pending,099550000003293902,84,1,OMMTask4_4,Module1,Avg16.wav,Coo_16.wav,2023-08-31 13:57:24,0,1,1,RACAILLE,1,NA,712,1000
1335,51,13,pending,099550000003293902,77,1,OMMTask4_4,Module1,Avg16.wav,Coo_16_50.wav,2023-08-31 13:57:30,0,1,1,RACAILLE,1,NA,817,74
1311,27,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Avg16.wav,Coo_12_50.wav,2023-08-31 14:23:06,0,1,1,RACAILLE,1,NA,721,90
1299,15,13,pending,099550000003293902,82,1,OMMTask4_4,Module1,Avg16.wav,Coo_08.wav,2023-08-31 14:23:11,0,1,1,RACAILLE,1,NA,639,324
1292,8,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Coo_08.wav,Avg16.wav,2023-08-31 14:23:17,0,1,2,RACAILLE,0,9557585,1000,244
1313,29,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Avg16.wav,Coo_12_75.wav,2023-08-31 14:23:21,0,1,1,RACAILLE,1,NA,512,258
1340,56,13,pending,099550000003293902,81,1,OMMTask4_4,Module1,Coo_16.wav,Avg16.wav,2023-08-31 14:23:30,0,1,2,RACAILLE,0,9570561,1000,38
1300,16,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Coo_08.wav,Avg16.wav,2023-08-31 14:23:35,0,1,2,RACAILLE,0,9575914,1000,64
1343,59,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Avg16.wav,Coo_16_50.wav,2023-08-31 14:23:40,0,1,1,RACAILLE,1,NA,751,1000
1309,25,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Avg16.wav,Coo_12_25.wav,2023-08-31 14:26:55,0,1,1,RACAILLE,1,NA,713,282
1326,42,13,pending,099550000003293902,82,1,OMMTask4_4,Module1,Coo_15_25.wav,Avg16.wav,2023-08-31 14:27:00,0,1,2,RACAILLE,0,9780689,1000,62
1291,7,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Avg16.wav,Coo_08.wav,2023-08-31 14:27:04,0,1,1,RACAILLE,1,NA,508,258
1328,44,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Coo_15_50.wav,Avg16.wav,2023-08-31 14:27:10,0,1,2,RACAILLE,0,9790758,1000,245
1323,39,13,pending,099550000003293902,82,1,OMMTask4_4,Module1,Avg16.wav,Coo_15.wav,2023-08-31 14:27:15,0,1,1,RACAILLE,1,NA,659,503
1348,64,13,pending,099550000003293902,83,1,OMMTask4_4,Module1,Coo_16.wav,Avg16.wav,2023-08-31 14:27:20,0,1,2,RACAILLE,0,9801185,1000,454
1296,12,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Coo_08_50.wav,Avg16.wav,2023-08-31 14:27:26,0,1,2,RACAILLE,0,9807205,1000,849
1319,35,13,pending,099550000003293902,87,1,OMMTask4_4,Module1,Avg16.wav,Coo_15_50.wav,2023-08-31 14:27:31,0,1,1,RACAILLE,1,NA,594,1000
1341,57,13,pending,099550000003293902,81,1,OMMTask4_4,Module1,Avg16.wav,Coo_16_25.wav,2023-08-31 14:27:36,0,1,1,RACAILLE,1,NA,516,1000
1337,53,13,pending,099550000003293902,81,1,OMMTask4_4,Module1,Avg16.wav,Coo_16_75.wav,2023-08-31 14:28:20,0,1,1,RACAILLE,1,NA,702,1000
1342,58,13,pending,099550000003293902,80,1,OMMTask4_4,Module1,Coo_16_25.wav,Avg16.wav,2023-08-31 14:28:26,0,1,2,RACAILLE,0,9866850,1000,352
1329,45,13,pending,099550000003293902,88,1,OMMTask4_4,Module1,Avg16.wav,Coo_15_75.wav,2023-08-31 14:28:31,0,1,1,RACAILLE,1,NA,586,1000
1312,28,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Coo_12_50.wav,Avg16.wav,2023-08-31 14:28:36,1,0,2,RACAILLE,0,4739977,1000,1000
1312,28,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Coo_12_50.wav,Avg16.wav,2023-08-31 14:28:40,0,0,2,RACAILLE,1,4739977,898,1000
1339,55,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Avg16.wav,Coo_16.wav,2023-08-31 14:28:45,0,1,1,RACAILLE,1,NA,632,524
1288,4,13,pending,099550000003293902,77,1,OMMTask4_4,Module1,Coo_08_50.wav,Avg16.wav,2023-08-31 14:28:51,0,1,2,RACAILLE,0,9891581,1000,135
1345,61,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Avg16.wav,Coo_16_75.wav,2023-08-31 14:28:55,0,0,1,RACAILLE,0,NA,1000,3
1294,10,13,pending,099550000003293902,80,1,OMMTask4_4,Module1,Coo_08_25.wav,Avg16.wav,2023-08-31 14:29:00,0,0,2,RACAILLE,1,339265722,883,126
1334,50,13,pending,099550000003293902,77,1,OMMTask4_4,Module1,Coo_16_25.wav,Avg16.wav,2023-08-31 14:29:06,0,1,2,RACAILLE,0,9906465,1000,367
1307,23,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Avg16.wav,Coo_12.wav,2023-08-31 14:29:10,0,1,1,RACAILLE,1,NA,577,1000
1336,52,13,pending,099550000003293902,77,1,OMMTask4_4,Module1,Coo_16_50.wav,Avg16.wav,2023-08-31 14:29:16,0,1,2,RACAILLE,0,9916933,1000,565
1310,26,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Coo_12_25.wav,Avg16.wav,2023-08-31 14:29:22,0,1,2,RACAILLE,0,9922517,1000,378
1301,17,13,pending,099550000003293902,84,1,OMMTask4_4,Module1,Avg16.wav,Coo_12_25.wav,2023-08-31 14:29:26,0,1,1,RACAILLE,1,NA,562,1000
1333,49,13,pending,099550000003293902,77,1,OMMTask4_4,Module1,Avg16.wav,Coo_16_25.wav,2023-08-31 14:29:31,0,1,1,RACAILLE,1,NA,542,531
1290,6,13,pending,099550000003293902,80,1,OMMTask4_4,Module1,Coo_08_75.wav,Avg16.wav,2023-08-31 14:29:34,0,0,2,RACAILLE,1,7559559,313,116
1321,37,13,pending,099550000003293902,85,1,OMMTask4_4,Module1,Avg16.wav,Coo_15_75.wav,2023-08-31 14:29:42,0,1,1,RACAILLE,1,NA,687,1000
1332,48,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Coo_15.wav,Avg16.wav,2023-08-31 14:29:47,0,1,2,RACAILLE,0,9948378,1000,251
1317,33,13,pending,099550000003293902,77,1,OMMTask4_4,Module1,Avg16.wav,Coo_15_25.wav,2023-08-31 14:29:52,0,1,1,RACAILLE,1,NA,632,260
1327,43,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Avg16.wav,Coo_15_50.wav,2023-08-31 14:29:57,0,1,1,RACAILLE,1,NA,571,309
1305,21,13,pending,099550000003293902,81,1,OMMTask4_4,Module1,Avg16.wav,Coo_12_75.wav,2023-08-31 14:30:02,0,1,1,RACAILLE,1,NA,764,1000
1297,13,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Avg16.wav,Coo_08_75.wav,2023-08-31 14:30:07,0,1,1,RACAILLE,1,NA,619,332
1346,62,13,pending,099550000003293902,81,1,OMMTask4_4,Module1,Coo_16_75.wav,Avg16.wav,2023-08-31 14:30:12,0,1,2,RACAILLE,0,9972828,1000,153
1298,14,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Coo_08_75.wav,Avg16.wav,2023-08-31 14:35:21,0,1,2,RACAILLE,0,10281545,1000,225
1286,2,13,pending,099550000003293902,87,1,OMMTask4_4,Module1,Coo_08_25.wav,Avg16.wav,2023-08-31 14:35:26,0,1,2,RACAILLE,0,10286969,1000,241
1330,46,13,pending,099550000003293902,84,1,OMMTask4_4,Module1,Coo_15_75.wav,Avg16.wav,2023-08-31 14:35:31,0,1,2,RACAILLE,0,10292373,1000,275
1306,22,13,pending,099550000003293902,76,1,OMMTask4_4,Module1,Coo_12_75.wav,Avg16.wav,2023-08-31 14:35:37,0,1,2,RACAILLE,0,10297769,1000,265
1285,1,13,pending,099550000003293902,81,1,OMMTask4_4,Module1,Avg16.wav,Coo_08_25.wav,2023-08-31 14:35:42,0,1,1,RACAILLE,1,NA,629,1001
1289,5,13,pending,099550000003293902,80,1,OMMTask4_4,Module1,Avg16.wav,Coo_08_75.wav,2023-08-31 14:35:46,0,1,1,RACAILLE,1,NA,586,193
1325,41,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Avg16.wav,Coo_15_25.wav,2023-08-31 14:35:51,0,0,1,RACAILLE,0,NA,1001,550
1316,32,13,pending,099550000003293902,81,1,OMMTask4_4,Module1,Coo_12.wav,Avg16.wav,2023-08-31 14:35:58,0,1,2,RACAILLE,0,10318484,1000,268
1338,54,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Coo_16_75.wav,Avg16.wav,2023-08-31 14:36:03,0,1,2,RACAILLE,0,10324089,1000,403
1344,60,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Coo_16_50.wav,Avg16.wav,2023-08-31 14:36:09,0,1,2,RACAILLE,0,10329490,1000,207
1293,9,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Avg16.wav,Coo_08_25.wav,2023-08-31 14:36:13,0,0,1,RACAILLE,0,NA,1000,697
1320,36,13,pending,099550000003293902,77,1,OMMTask4_4,Module1,Coo_15_50.wav,Avg16.wav,2023-08-31 14:36:23,0,1,2,RACAILLE,0,10343597,1000,257
1304,20,13,pending,099550000003293902,77,1,OMMTask4_4,Module1,Coo_12_50.wav,Avg16.wav,2023-08-31 14:36:28,0,1,2,RACAILLE,0,10349205,1000,328
1302,18,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Coo_12_25.wav,Avg16.wav,2023-08-31 14:36:32,0,0,2,RACAILLE,1,340977943,656,362
1322,38,13,pending,099550000003293902,85,1,OMMTask4_4,Module1,Coo_15_75.wav,Avg16.wav,2023-08-31 14:36:38,0,1,2,RACAILLE,0,10358688,1000,473
1303,19,13,pending,099550000003293902,80,1,OMMTask4_4,Module1,Avg16.wav,Coo_12_50.wav,2023-08-31 14:36:43,0,1,1,RACAILLE,1,NA,600,1000
1318,34,13,pending,099550000003293902,77,1,OMMTask4_4,Module1,Coo_15_25.wav,Avg16.wav,2023-08-31 14:36:46,0,0,2,RACAILLE,1,7965388,633,494
1315,31,13,pending,099550000003293902,82,1,OMMTask4_4,Module1,Avg16.wav,Coo_12.wav,2023-08-31 14:36:54,0,1,1,RACAILLE,1,NA,732,342
1287,3,13,pending,099550000003293902,85,1,OMMTask4_4,Module1,Avg16.wav,Coo_08_50.wav,2023-08-31 14:36:58,0,1,1,RACAILLE,1,NA,602,73
1331,47,13,pending,099550000003293902,81,1,OMMTask4_4,Module1,Avg16.wav,Coo_15.wav,2023-08-31 14:37:04,1,0,1,RACAILLE,0,NA,1000,1000
1331,47,13,pending,099550000003293902,82,1,OMMTask4_4,Module 2,Avg16.wav,Coo_15.wav,2023-08-31 14:39:30,0,1,1,RACAILLE,1,NA,598,1000
1324,40,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Coo_15.wav,Avg16.wav,2023-08-31 14:39:39,0,1,2,RACAILLE,0,4713471,1000,223
1314,30,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Coo_12_75.wav,Avg16.wav,2023-08-31 14:39:48,0,1,2,RACAILLE,0,4722554,1000,215
1295,11,13,pending,099550000003293902,82,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08_50.wav,2023-08-31 14:39:56,0,1,1,RACAILLE,1,NA,711,1000
1308,24,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Coo_12.wav,Avg16.wav,2023-08-31 14:40:03,0,1,2,RACAILLE,0,4738005,1001,222
1347,63,13,pending,099550000003293902,85,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16.wav,2023-08-31 14:40:10,0,1,1,RACAILLE,1,NA,661,1000
1335,51,13,pending,099550000003293902,78,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16_50.wav,2023-08-31 14:40:18,0,1,1,RACAILLE,1,NA,610,74
1311,27,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Avg16.wav,Coo_12_50.wav,2023-08-31 14:40:27,0,1,1,RACAILLE,1,NA,669,90
1299,15,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08.wav,2023-08-31 14:40:34,0,1,1,RACAILLE,1,NA,710,324
1292,8,13,pending,099550000003293902,80,1,OMMTask4_4,Module1,Coo_08.wav,Avg16.wav,2023-08-31 14:40:42,0,1,2,RACAILLE,0,10603040,1000,254
1313,29,13,pending,099550000003293902,80,1,OMMTask4_4,Module1,Avg16.wav,Coo_12_75.wav,2023-08-31 14:40:47,0,1,1,RACAILLE,1,NA,591,258
1340,56,13,pending,099550000003293902,82,1,OMMTask4_4,Module1,Coo_16.wav,Avg16.wav,2023-08-31 14:40:52,0,1,2,RACAILLE,0,10613161,1000,235
1300,16,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Coo_08.wav,Avg16.wav,2023-08-31 14:40:57,1,0,2,RACAILLE,0,9575914,1000,1000
1300,16,13,pending,099550000003293902,80,1,OMMTask4_4,Module1,Coo_08.wav,Avg16.wav,2023-08-31 14:41:17,0,1,2,RACAILLE,0,10638280,1000,228
1343,59,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16_50.wav,2023-08-31 14:43:58,0,1,1,RACAILLE,1,NA,864,1000
1309,25,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Avg16.wav,Coo_12_25.wav,2023-08-31 14:44:05,0,1,1,RACAILLE,1,NA,705,282
1326,42,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Coo_15_25.wav,Avg16.wav,2023-08-31 14:44:15,0,1,2,RACAILLE,0,4990130,1000,416
1291,7,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08.wav,2023-08-31 14:44:23,0,1,1,RACAILLE,1,NA,698,258
1328,44,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Coo_15_50.wav,Avg16.wav,2023-08-31 14:44:29,0,1,2,RACAILLE,0,5003542,1000,188
1323,39,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Avg16.wav,Coo_15.wav,2023-08-31 14:44:34,0,1,1,RACAILLE,1,NA,770,503
1348,64,13,pending,099550000003293902,84,1,OMMTask4_4,Module 2,Coo_16.wav,Avg16.wav,2023-08-31 14:44:39,0,1,2,RACAILLE,0,5014361,1000,460
1296,12,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Coo_08_50.wav,Avg16.wav,2023-08-31 14:44:49,0,1,2,RACAILLE,0,5023854,1000,427
1319,35,13,pending,099550000003293902,88,1,OMMTask4_4,Module 2,Avg16.wav,Coo_15_50.wav,2023-08-31 14:44:56,0,1,1,RACAILLE,1,NA,697,1000
1341,57,13,pending,099550000003293902,82,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16_25.wav,2023-08-31 14:45:02,0,1,1,RACAILLE,1,NA,784,1000
1337,53,13,pending,099550000003293902,82,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16_75.wav,2023-08-31 14:45:09,0,1,1,RACAILLE,1,NA,807,1000
1342,58,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Coo_16_25.wav,Avg16.wav,2023-08-31 14:45:14,0,1,2,RACAILLE,0,5049258,1000,376
1329,45,13,pending,099550000003293902,89,1,OMMTask4_4,Module 2,Avg16.wav,Coo_15_75.wav,2023-08-31 14:45:20,0,1,1,RACAILLE,1,NA,663,1000
1312,28,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Coo_12_50.wav,Avg16.wav,2023-08-31 14:45:26,0,1,2,RACAILLE,0,5061238,1000,461
1339,55,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16.wav,2023-08-31 14:45:32,0,1,1,RACAILLE,1,NA,916,524
1288,4,13,pending,099550000003293902,78,1,OMMTask4_4,Module 2,Coo_08_50.wav,Avg16.wav,2023-08-31 14:45:40,0,1,2,RACAILLE,0,5074866,1000,379
1345,61,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16_75.wav,2023-08-31 14:45:45,0,1,1,RACAILLE,1,NA,775,3
1294,10,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Coo_08_25.wav,Avg16.wav,2023-08-31 14:45:53,0,1,2,RACAILLE,0,5087994,1000,507
1334,50,13,pending,099550000003293902,78,1,OMMTask4_4,Module 2,Coo_16_25.wav,Avg16.wav,2023-08-31 14:45:58,0,0,2,RACAILLE,1,9906465,715,367
1307,23,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Avg16.wav,Coo_12.wav,2023-08-31 15:01:40,0,1,1,RACAILLE,1,NA,744,1000
1336,52,13,pending,099550000003293902,78,1,OMMTask4_4,Module 2,Coo_16_50.wav,Avg16.wav,2023-08-31 15:01:49,0,1,2,RACAILLE,0,6043421,1000,219
1310,26,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Coo_12_25.wav,Avg16.wav,2023-08-31 15:01:59,0,1,2,RACAILLE,0,6054194,1000,326
1301,17,13,pending,099550000003293902,85,1,OMMTask4_4,Module1,Avg16.wav,Coo_12_25.wav,2023-08-31 15:11:08,0,1,1,RACAILLE,1,NA,659,1000
1333,49,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Avg16.wav,Coo_16_25.wav,2023-08-31 15:11:13,0,1,1,RACAILLE,1,NA,662,531
1290,6,13,pending,099550000003293902,81,1,OMMTask4_4,Module1,Coo_08_75.wav,Avg16.wav,2023-08-31 15:11:18,0,1,2,RACAILLE,0,12439247,1000,294
1321,37,13,pending,099550000003293902,86,1,OMMTask4_4,Module1,Avg16.wav,Coo_15_75.wav,2023-08-31 15:11:23,0,1,1,RACAILLE,1,NA,611,1000
1332,48,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Coo_15.wav,Avg16.wav,2023-08-31 15:11:29,0,1,2,RACAILLE,0,12449514,1000,245
1317,33,13,pending,099550000003293902,78,1,OMMTask4_4,Module1,Avg16.wav,Coo_15_25.wav,2023-08-31 15:11:33,0,1,1,RACAILLE,1,NA,619,260
1327,43,13,pending,099550000003293902,79,1,OMMTask4_4,Module1,Avg16.wav,Coo_15_50.wav,2023-08-31 15:11:38,0,1,1,RACAILLE,1,NA,624,309
1305,21,13,pending,099550000003293902,82,1,OMMTask4_4,Module 2,Avg16.wav,Coo_12_75.wav,2023-08-31 15:11:50,0,1,1,RACAILLE,1,NA,591,1000
1297,13,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08_75.wav,2023-08-31 15:11:57,0,1,1,RACAILLE,1,NA,689,332
1346,62,13,pending,099550000003293902,82,1,OMMTask4_4,Module 2,Coo_16_75.wav,Avg16.wav,2023-08-31 15:12:08,0,1,2,RACAILLE,0,6662962,1000,375
1298,14,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Coo_08_75.wav,Avg16.wav,2023-08-31 15:12:15,0,1,2,RACAILLE,0,6669498,1000,514
1286,2,13,pending,099550000003293902,88,1,OMMTask4_4,Module 2,Coo_08_25.wav,Avg16.wav,2023-08-31 15:12:22,0,1,2,RACAILLE,0,6677230,1000,393
1330,46,13,pending,099550000003293902,85,1,OMMTask4_4,Module 2,Coo_15_75.wav,Avg16.wav,2023-08-31 15:12:28,0,1,2,RACAILLE,0,6682741,1000,372
1306,22,13,pending,099550000003293902,77,1,OMMTask4_4,Module 2,Coo_12_75.wav,Avg16.wav,2023-08-31 15:12:36,0,1,2,RACAILLE,0,6691317,1000,295
1285,1,13,pending,099550000003293902,82,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08_25.wav,2023-08-31 15:12:41,0,1,1,RACAILLE,1,NA,755,1001
1289,5,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08_75.wav,2023-08-31 15:12:47,0,1,1,RACAILLE,1,NA,818,193
1325,41,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Avg16.wav,Coo_15_25.wav,2023-08-31 15:12:53,0,1,1,RACAILLE,1,NA,793,550
1316,32,13,pending,099550000003293902,82,1,OMMTask4_4,Module 2,Coo_12.wav,Avg16.wav,2023-08-31 15:13:00,0,1,2,RACAILLE,0,6714857,1000,245
1338,54,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Coo_16_75.wav,Avg16.wav,2023-08-31 15:13:07,0,1,2,RACAILLE,0,6722074,1000,308
1344,60,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Coo_16_50.wav,Avg16.wav,2023-08-31 15:13:14,0,1,2,RACAILLE,0,6728482,1000,146
1293,9,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08_25.wav,2023-08-31 15:13:19,0,1,1,RACAILLE,1,NA,791,697
1320,36,13,pending,099550000003293902,78,1,OMMTask4_4,Module 2,Coo_15_50.wav,Avg16.wav,2023-08-31 15:13:24,0,1,2,RACAILLE,0,6738774,1000,203
1304,20,13,pending,099550000003293902,78,1,OMMTask4_4,Module 2,Coo_12_50.wav,Avg16.wav,2023-08-31 15:17:39,0,1,2,RACAILLE,0,6993905,1000,188
1302,18,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Coo_12_25.wav,Avg16.wav,2023-08-31 15:17:44,0,1,2,RACAILLE,0,6999166,1000,219
1322,38,13,pending,099550000003293902,86,1,OMMTask4_4,Module 2,Coo_15_75.wav,Avg16.wav,2023-08-31 15:17:50,0,1,2,RACAILLE,0,7004549,1000,289
1303,19,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Avg16.wav,Coo_12_50.wav,2023-08-31 15:17:54,0,1,1,RACAILLE,1,NA,654,1000
1318,34,13,pending,099550000003293902,78,1,OMMTask4_4,Module 2,Coo_15_25.wav,Avg16.wav,2023-08-31 15:17:58,0,0,2,RACAILLE,1,7965388,783,494
1315,31,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Avg16.wav,Coo_12.wav,2023-08-31 15:18:03,0,1,1,RACAILLE,1,NA,840,342
1287,3,13,pending,099550000003293902,86,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08_50.wav,2023-08-31 15:18:08,0,1,1,RACAILLE,1,NA,707,73
1331,47,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Avg16.wav,Coo_15.wav,2023-08-31 15:18:16,0,1,1,RACAILLE,1,NA,709,1000
1324,40,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Coo_15.wav,Avg16.wav,2023-08-31 15:18:22,0,1,2,RACAILLE,0,7037294,1000,192
1314,30,13,pending,099550000003293902,84,1,OMMTask4_4,Module 2,Coo_12_75.wav,Avg16.wav,2023-08-31 15:18:28,0,1,2,RACAILLE,0,7043178,1000,336
1295,11,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08_50.wav,2023-08-31 15:18:36,0,1,1,RACAILLE,1,NA,827,1000
1308,24,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Coo_12.wav,Avg16.wav,2023-08-31 15:18:42,0,1,2,RACAILLE,0,7056597,1000,417
1347,63,13,pending,099550000003293902,86,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16.wav,2023-08-31 15:18:50,0,1,1,RACAILLE,1,NA,874,1000
1335,51,13,pending,099550000003293902,79,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16_50.wav,2023-08-31 15:18:56,0,1,1,RACAILLE,1,NA,882,74
1311,27,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Avg16.wav,Coo_12_50.wav,2023-08-31 15:19:02,0,1,1,RACAILLE,1,NA,699,90
1299,15,13,pending,099550000003293902,84,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08.wav,2023-08-31 15:19:10,0,1,1,RACAILLE,1,NA,579,324
1292,8,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Coo_08.wav,Avg16.wav,2023-08-31 15:19:16,0,1,2,RACAILLE,0,7091266,1000,157
1313,29,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Avg16.wav,Coo_12_75.wav,2023-08-31 15:29:10,0,1,1,RACAILLE,1,NA,584,258
1340,56,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Coo_16.wav,Avg16.wav,2023-08-31 15:29:17,1,0,2,RACAILLE,0,10613161,1000,1000
1340,56,13,pending,099550000003293902,84,1,OMMTask4_4,Module 2,Coo_16.wav,Avg16.wav,2023-08-31 15:29:23,0,1,2,RACAILLE,0,7697938,1000,242
1300,16,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Coo_08.wav,Avg16.wav,2023-08-31 15:29:29,0,1,2,RACAILLE,0,7704118,1000,265
1343,59,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16_50.wav,2023-08-31 15:41:05,0,1,1,RACAILLE,1,NA,702,1000
1309,25,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Avg16.wav,Coo_12_25.wav,2023-08-31 15:41:13,0,1,1,RACAILLE,1,NA,707,282
1326,42,13,pending,099550000003293902,84,1,OMMTask4_4,Module 2,Coo_15_25.wav,Avg16.wav,2023-08-31 15:41:17,0,0,2,RACAILLE,1,4990130,821,416
1291,7,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Avg16.wav,Coo_08.wav,2023-08-31 15:41:24,0,1,1,RACAILLE,1,NA,717,258
1328,44,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Coo_15_50.wav,Avg16.wav,2023-08-31 15:41:32,0,1,2,RACAILLE,0,8427273,1000,97
1323,39,13,pending,099550000003293902,84,1,OMMTask4_4,Module 2,Avg16.wav,Coo_15.wav,2023-08-31 15:42:43,0,1,1,RACAILLE,1,NA,581,503
1348,64,13,pending,099550000003293902,85,1,OMMTask4_4,Module 2,Coo_16.wav,Avg16.wav,2023-08-31 15:42:49,0,1,2,RACAILLE,0,8504093,1000,223
1296,12,13,pending,099550000003293902,80,1,OMMTask4_4,Module 2,Coo_08_50.wav,Avg16.wav,2023-08-31 15:42:55,0,1,2,RACAILLE,0,8509473,1000,281
1319,35,13,pending,099550000003293902,89,1,OMMTask4_4,Module 2,Avg16.wav,Coo_15_50.wav,2023-08-31 15:43:00,0,1,1,RACAILLE,1,NA,735,1000
1341,57,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16_25.wav,2023-08-31 15:43:07,0,1,1,RACAILLE,1,NA,600,1000
1337,53,13,pending,099550000003293902,83,1,OMMTask4_4,Module 2,Avg16.wav,Coo_16_75.wav,2023-08-31 15:43:12,0,1,1,RACAILLE,1,NA,774,1000
1342,58,13,pending,099550000003293902,82,1,OMMTask4_4,Module 2,Coo_16_25.wav,Avg16.wav,2023-08-31 15:43:16,0,0,2,RACAILLE,1,5049258,735,376
1329,45,13,pending,099550000003293902,90,1,OMMTask4_4,Module 2,Avg16.wav,Coo_15_75.wav,2023-08-31 15:43:24,0,1,1,RACAILLE,1,NA,709,1000
1312,28,13,pending,099550000003293902,81,1,OMMTask4_4,Module 2,Coo_12_50.wav,Avg16.wav,2023-08-31 15:43:30,0,1,2,RACAILLE,0,8544473,1000,391
